Name;Details;Conditions;current_price;old_price;Release Date;Camera;Selfie;Screen Size;Resolution;SIM Card;Sensors;Network;Height;Width;Depth;Weight
iPhone 14;128 GB - Starlight;Condition: Good;Rp 10,530,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 12 Pro Max;128 GB - Graphite;Condition: Good;Rp 10,530,000;Rp 20,499,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 13;256 GB - Pink;Condition: Very Good;Rp 10,530,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;256 GB - Pink;Condition: Very Good;Rp 10,530,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13 Pro;256 GB - Graphite;Condition: Fair;Rp 10,530,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 14;128 GB - Purple;Condition: Fair;Rp 10,530,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 12 Pro;256 GB - Pacific Blue;Condition: Fair;Rp 10,530,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 12 Pro Max;256 GB - Gold;Condition: Fair;Rp 10,530,000;Rp 22,999,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 13;128 GB - Blue;Condition: New;Rp 10,530,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 14;128 GB - Midnight;Condition: Good;Rp 10,530,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 14;128 GB - Purple;Condition: Good;Rp 10,530,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 12 Pro;256 GB - Pacific Blue;Condition: Good;Rp 10,530,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 14;128 GB - Starlight;Condition: Very Good;Rp 10,530,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
Galaxy Z Fold3 5G;256 GB - 12 GB - Phantom Black;Condition: Fair;Rp 10,640,000;Rp 23,267,000;2021;12 MP (wide), 12 MP (telephoto), 12 MP (ultrawide);4 MP, 10 MP (cover);7.6 inches;1768 x 2208 pixels;Nano-SIM and eSIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, Bixby natural language commands and dictation, Samsung DeX (desktop experience support), Samsung Pay (Visa, Mas;GSM/CDMA/HSPA/EVDO/LTE/5G;;;;271 g
Galaxy S23 5G;256 GB - 8 GB - Cream;Condition: Mint;Rp 10,640,000;Rp 13,999,000;2023;;;6.1 inches;1080 x 2340 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;146.3 mm;70.9 mm;7.6 mm;168 g
Galaxy Z Flip 5;512 GB - 8 GB - Cream;Condition: Very Good;Rp 10,640,000;Rp 18,000,000;august, 2023;12.0 MP + 12.0 MP;10.0 MP;6.7 inches;1080 x 2640 pixels;Nano-SIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;187 g (6.60 oz)
Galaxy Z Flip 5;512 GB - 8 GB - Mint;Condition: Very Good;Rp 10,640,000;Rp 18,000,000;august, 2023;12.0 MP + 12.0 MP;10.0 MP;6.7 inches;1080 x 2640 pixels;Nano-SIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;187 g (6.60 oz)
Galaxy S23+ 5G;256 GB - 8 GB - Green;Condition: Very Good;Rp 10,640,000;Rp 15,999,000;2023;;;;1080 x 2340 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;157.8 mm;76.2 mm;7.6 mm;196 g
Galaxy S23+ 5G;256 GB - 8 GB - Lavender;Condition: Good;Rp 10,640,000;Rp 15,999,000;2023;;;;1080 x 2340 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;157.8 mm;76.2 mm;7.6 mm;196 g
Galaxy S22 Ultra 5G;256 GB - 12 GB - Burgundy;Condition: Good;Rp 10,640,000;Rp 17,499,000;2022;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);;;163.3 mm;77.9 mm;8.9 mm;229 g
Galaxy Z Flip 5;512 GB - 8 GB - Graphite;Condition: Good;Rp 10,640,000;;august, 2023;12.0 MP + 12.0 MP;10.0 MP;6.7 inches;1080 x 2640 pixels;Nano-SIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;187 g (6.60 oz)
iPhone 12 Pro;256 GB - Gold;Condition: Very Good;Rp 10,790,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 12 Pro;256 GB - Gold;Condition: Good;Rp 10,790,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 13;128 GB - Midnight;Condition: Good;Rp 10,850,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 14;128 GB - Blue;Condition: Very Good;Rp 10,850,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 11 Pro Max;256 GB - Gold;Condition: Good;Rp 10,870,000;Rp 22,999,000;2019;Triple 12MP camera;12MP;165.1 mm (diagonal);2688x1242;Nano-SIM & eSIM;Face ID, Barometer, Three-axis gyro, Accelerometer, Proximity sensor, Ambient light sensor, Siri natural language commands and dictation;GSM/CDMA/LTE/HSPA/EVDO;158.0 mm;77.8 mm;8.1 mm;226 g
iPhone 11 Pro Max;256 GB - Midnight Green;Condition: Good;Rp 10,870,000;Rp 22,999,000;2019;Triple 12MP camera;12MP;165.1 mm (diagonal);2688x1242;Nano-SIM & eSIM;Face ID, Barometer, Three-axis gyro, Accelerometer, Proximity sensor, Ambient light sensor, Siri natural language commands and dictation;GSM/CDMA/LTE/HSPA/EVDO;158.0 mm;77.8 mm;8.1 mm;226 g
iPhone 12;128 GB - Purple;Condition: New;Rp 10,950,000;Rp 16,499,000;2020;12MP;12MP;154.94 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;164 grams
iPhone 13;256 GB - Midnight;Condition: Good;Rp 10,950,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
Galaxy Z Flip 5;512 GB - 8 GB - Graphite;Condition: Very Good;Rp 10,960,000;;august, 2023;12.0 MP + 12.0 MP;10.0 MP;6.7 inches;1080 x 2640 pixels;Nano-SIM;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA / EVDO / LTE / 5G;;;;187 g (6.60 oz)
iPhone 14;128 GB - Starlight;Condition: Mint;Rp 11,060,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 13 Pro;256 GB - Sierra Blue;Condition: Very Good;Rp 11,060,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 12 Pro;128 GB - Gold;Condition: Good;Rp 11,060,000;Rp 18,499,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 13;256 GB - Blue;Condition: Good;Rp 11,060,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 12 Pro;128 GB - Graphite;Condition: Good;Rp 11,060,000;Rp 18,499,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 13 Pro;256 GB - Sierra Blue;Condition: Good;Rp 11,060,000;Rp 20,999,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 12 Pro Max;128 GB - Pacific Blue;Condition: Good;Rp 11,060,000;Rp 20,499,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 13 Mini;128 GB - Pink;Condition: Good;Rp 11,060,000;Rp 12,999,000;2021;Dual 12 MP camera;12 MP;5.4 inches;1080 x 2340 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;131.5mm;64.2mm;7,7 mm;141 g
iPhone 14;128 GB - Blue;Condition: Mint;Rp 11,060,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 14;128 GB - Blue;Condition: Mint;Rp 11,060,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 13 Pro Max;128 GB - Graphite;Condition: Good;Rp 11,060,000;Rp 25,999,000;2021;12MP camera;12MP;6.7 inches;2778x1284;Nano-SIM/eSIM, dual stand-by;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM / CDMA / HSPA / EVDO / LTE / 5G;160.8 mm;78.1 mm;7.7 mm;240 g
Galaxy S22 Ultra 5G;512 GB - 12 GB - Phantom White;Condition: Fair;Rp 11,180,000;Rp 18,499,000;2022;;;6.8 inches;1440 x 3088 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);;;163.3 mm;77.9 mm;8.9 mm;229 g
Galaxy Z Fold 4;256 GB - Graygreen;Condition: Fair;Rp 11,180,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
Galaxy Z Fold 4;256 GB - Graygreen;Condition: Fair;Rp 11,180,000;Rp 24,999,000;2022;;;7.6 inches;1812 x 2176 pixels;Nano-SIM and eSIM or Dual SIM (2 Nano-SIMs and eSIM, dual stand-by);Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;GSM / CDMA / HSPA /  EVDO / LTE / 5G;;;;263 g
iPhone 13;128 GB - Alpine Green;Condition: New;Rp 11,270,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;128 GB - Alpine Green;Condition: New;Rp 11,270,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;128 GB - Midnight;Condition: New;Rp 11,270,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;256 GB - Midnight;Condition: Mint;Rp 11,270,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;256 GB - Pink;Condition: Fair;Rp 11,270,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;256 GB - Starlight;Condition: Good;Rp 11,270,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;256 GB - Pink;Condition: Very Good;Rp 11,270,000;Rp 17,499,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 12 Pro Max;128 GB - Pacific Blue;Condition: Good;Rp 11,320,000;Rp 20,499,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 12 Pro Max;128 GB - Graphite;Condition: Good;Rp 11,320,000;Rp 20,499,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 12 Pro Max;128 GB - Graphite;Condition: Good;Rp 11,320,000;Rp 20,499,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
iPhone 12 Pro;256 GB - Pacific Blue;Condition: Very Good;Rp 11,370,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 14;128 GB - Midnight;Condition: Good;Rp 11,370,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 13 Mini;128 GB - Pink;Condition: Very Good;Rp 11,370,000;Rp 12,999,000;2021;Dual 12 MP camera;12 MP;5.4 inches;1080 x 2340 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;131.5mm;64.2mm;7,7 mm;141 g
iPhone 13;128 GB - Starlight;Condition: Good;Rp 11,480,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;128 GB - Starlight;Condition: Good;Rp 11,480,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13;128 GB - Pink;Condition: Good;Rp 11,480,000;Rp 14,999,000;2021;Dual 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146,7 mm;71,5 mm;7,7 mm;174 g
iPhone 13 Pro;128 GB - Graphite;Condition: Good;Rp 11,480,000;Rp 18,499,000;2021;Triple 12 MP camera;12 MP;6.1 inches;1170 x 2532 pixels;Nano-SIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.7 mm;204 g
iPhone 12 Pro;128 GB - Gold;Condition: Good;Rp 11,530,000;Rp 18,499,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 14;128 GB - Purple;Condition: Very Good;Rp 11,580,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 12 Pro;256 GB - Pacific Blue;Condition: Good;Rp 11,580,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 12 Pro;256 GB - Gold;Condition: Good;Rp 11,580,000;Rp 20,999,000;2020;12MP;12MP;153.924 mm (diagonal);2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.4 mm;189 grams
iPhone 14;128 GB - Midnight;Condition: Mint;Rp 11,580,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 14;128 GB - Midnight;Condition: Mint;Rp 11,580,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 14;128 GB - Purple;Condition: Fair;Rp 11,580,000;Rp 17,199,000;2022;12MP (wide), 12MP (ultrawide);12MP (wide);6.1 inches;2532x1170;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer Siri natural language commands, dictation Ultra Wideband (UWB) support, and Emergency SOS via satellite (SMS sending/receiving);GSM/CDMA/HSPA/EVDO/LTE/5G;146.7 mm;71.5 mm;7.8 mm;172 grams
iPhone 12 Pro Max;256 GB - Graphite;Condition: Good;Rp 11,580,000;Rp 22,999,000;2020;12MP;12MP;170.18 mm (diagonal);2778x1284;Nano-SIM & eSIM;Face ID, accelerometer, gyro, proximity, compass, barometer, Siri natural language commands and dictation, Ultra Wideband (UWB) support;GSM/CDMA/HSPA/EVDO/LTE/5G;160.8 mm;78.1 mm;7.4 mm;228 grams
